"Institucion_normalizada","Nro_Institucion","Tipo","Propiedad","Short_name","Fecha_procesada","año","Short_name_año","ROA","ROE","Apalancamiento_Global","Deterioros_Vencidos","Cobertura_Morosidad","Tasa_Morosidad","Credito_Activo","Deterioro_Credito","Ratio_Eficiencia","Intereses_C_Vigente","Comisiones_C_Vigente","Comisiones_perd_C_Vigente","Incobrables_C_Vigente","Gastos_C_Vigente","GPersonal_C_Vigente","Ctos_Ints_C_Vigente","Resultados_C_Vigente","Incob_C_Bruta","Incob_C_Ints","Ingr_C_Bruta","incr_Cartera","incr_Mora","incr_G_Personal","incr_Ingresos","incr_Incob","Ratio_Eficiencia_ctrol","Activos_promedio","Activos_promedio.1","ROA_1","ROE_1","SOM.cell","Superclass"
"Cooperativa de Ahorro y Crédito FUCEREP",607,"Cooperativa","Privado","FUCEREP",2018-12-31,2018,"FUCEREP_2018",-0.0286714083033924,-0.131285583416538,3.23067365409996,1.35488363085053,14.9994873760787,0.135025676986606,0.572177674515742,0.165802468989817,1.19954384585136,0.32902651978002,0.0271975238358001,0.0151116602713989,0.0660921002087665,0.119478548978034,0.174096874269235,0.0689927844565054,-0.0415719830011048,0.058004148486701,0.200871650871651,0.288762243128889,0.0274513399856979,0.0092485246635052,-0.196388268525107,-0.099248879771759,-0.254521880825242,1.19954384585136,23.2569930643382,23.2569930643382,-0.0281914060460502,-0.119268638831059,1,1
"Cooperativa de Ahorro y Crédito FUCEREP",607,"Cooperativa","Privado","FUCEREP",2019-12-31,2019,"FUCEREP_2019",-0.0216619568786416,-0.0914939800770538,3.21662228519776,1.27796232864751,13.9994414491697,0.138819789834213,0.589751759859559,0.168112548146039,1.14984234101491,0.313712370630131,0.0373188716019012,0.0269332171024165,0.0751297787964932,0.106593603202217,0.168655339913266,0.0686945175859957,-0.0333526061970207,0.0652466560533576,0.239486184894735,0.272444341965013,-0.0531568363268946,0.0285714933076941,-0.0827511620519724,-0.0972265284591189,0.0763180049814298,1.14984234101491,23.3836328970702,23.3836328970702,-0.0219143795734621,-0.0924046612757432,1,1
"Cooperativa de Ahorro y Crédito FUCEREP",607,"Cooperativa","Privado","FUCEREP",2020-12-31,2020,"FUCEREP_2020",-0.0061544952444099,-0.02574957001843,3.15118892599134,1.19195389256467,9.91722552529955,0.135423039747229,0.606216995742989,0.15520672860671,1.04967208201783,0.283804575515069,0.0454846585808112,0.0355964828300281,0.0586119005477488,0.0898832959376331,0.148547439488868,0.071441515706946,-0.0094733979655276,0.0509799263596664,0.206522042293983,0.246849807378414,-0.0176753240010129,-0.0291395439791033,-0.134792794337702,-0.111325329218326,-0.233647201714646,1.04966511245391,22.9640397914927,22.9640397914927,-0.0061950274138245,-0.0257167291964811,1,1
"Cooperativa de Ahorro y Crédito FUCEREP",607,"Cooperativa","Privado","FUCEREP",2022-12-31,2022,"FUCEREP_2022",-0.0996526942865809,-0.508098026644175,5.36197032166664,1.13226199234675,4.2752703776036,0.220759615539068,0.611878583534844,0.243087745640153,2.2985635063807,0.303777627778759,0.040483844347246,0.0276354532673,0.177087926752325,0.105403323405228,0.143088951705492,0.0741751167518446,-0.141439203266849,0.139068539490366,0.582952497348811,0.23855895655792,0.157932511539032,1.11456848581671,0.115383407428198,0.239423257517392,2.49853640423259,2.29855014364936,24.5187854489316,24.5187854489316,-0.0931735713204918,-0.592767495504659,2,2
"Cooperativa de Ahorro y Crédito FUCEREP",607,"Cooperativa","Privado","FUCEREP",2023-12-31,2023,"FUCEREP_2023",-0.0591588752192186,-0.362836074622355,4.91327744759217,1.16421081067694,6.64501540166902,0.259816651685749,0.591869931605748,0.293484538269953,1.63248638838476,0.302165225272182,0.0423592787226317,0.0204863020193538,0.14409049491548,0.123415592771891,0.14356797981719,0.0708765450485464,-0.0920152179894342,0.107766890992948,0.476859952318098,0.225992747910733,-0.0404002317706153,0.183089269155508,-0.0371877177401392,-0.0454936321072946,-0.219205916175557,1.63249584089534,25.7838688059769,25.7838688059769,-0.0601857282107076,-0.355894909295289,2,2
"Discount Bank (Latin America) S.A.",134,"Banco","Privado","Discount",2013-12-31,2013,"Discount_2013",0.0074266980429623,0.104773268234074,13.8744786541209,2.50197789317749,100,0.0081141510429621,0.285788415817996,0.0203014265313942,0.786531579492185,0.125692952565209,0.040667200058808,0.0125272133865091,0.001362600297343,0.0330438562334169,0.0802844840949175,0.0404081834854761,0.0247830253455374,0.0013515439527192,0.0108407056205964,0.124673060963059,-0.269233143141377,0.010863455538481,0.0585616215398905,-0.0942322850405278,0.904377241113592,1.83635098265383,1171.54810547412,1171.54810547412,0.0071708090965316,0.10666205094904,4,1
"Discount Bank (Latin America) S.A.",134,"Banco","Privado","Discount",2014-12-31,2014,"Discount_2014",0.003655604060487,0.0558323209281383,14.6722166868882,3.19847504211366,100,0.0060376911663423,0.294862569181196,0.019311404507536,0.749979708846294,0.11473459559229,0.0366478330254232,0.011155851899851,0.0044068910963436,0.0292306326862626,0.070296881893509,0.0361039997863012,0.0119286788934539,0.0043802836489002,0.0384094359124564,0.114041863538009,0.0867818950240577,-0.193021470854075,-0.0484166476278499,-0.0079676013822801,2.51484545114797,1.90624269518467,1245.02239485794,1245.02239485794,0.0035649281781905,0.0558703268817963,4,1
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2013-09-30,2013,"E. de Valor_2013",-0.0006069825612342,-0.0091270246833155,1.79516727826777,0.959330969341325,24.8753791011856,0.11864861141621,0.913659675091361,0.113823287400915,2.08063207249448,0.104813362848308,0.563903580662059,0.227234322986194,0.105003464066645,0.489075516652867,0.290770374626134,0,-0.036406495547407,0.0925449488612458,1.00181371166015,0.0923774028884925,NA,NA,NA,NA,NA,3.01549749785853,644.255444158395,644.255444158395,-0.0330820256118907,-0.0924697954891736,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2014-09-30,2014,"E. de Valor_2014",-0.0728449220141892,-0.204874591562243,1.83661117494589,0.926924737372284,13.2621646623497,0.163959568122617,0.846440077623076,0.15197817962173,1.10552793086628,0.256238464273821,0.994767648602731,0.327199760677779,0.162812487652892,0.461513713050399,0.395598503107238,0,-0.103585882246694,0.136117822492355,0.635394409322202,0.214225716335082,-0.331276975237424,-0.0258133034184732,-0.090189886333619,0.634835065235896,0.0368844511954233,2.13364444476801,10.2141680311252,10.2141680311252,-0.086440454434124,-0.245196804104428,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2015-09-30,2015,"E. de Valor_2015",0.0206631882718141,0.0546841276877136,1.43508913284319,0.774984384759525,15.124632569077,0.0873312423291967,0.706913309620316,0.0676803491067775,0.949480813295821,0.261766727430296,1.40572423273466,0.436803335026746,0.216014702806084,0.394316110330813,0.583935989002779,0,0.0342617219018019,0.197149870448657,0.825218334379816,0.23890631392336,-0.35956517548431,-0.68752022830153,-0.0546654254047688,-0.345747998369517,-0.15029037220189,1.9660135742669,7.62761042370974,7.62761042370974,0.0237095706840929,0.0577349179172121,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2016-09-30,2016,"E. de Valor_2016",0.0598577942115522,0.135223258628173,1.10890871049444,0.877391425778523,17.963474025974,0.0853353353353353,0.810746175134458,0.0748724915391582,0.903772027419876,0.227547211600472,1.16451589788354,0.319364736077545,0.168698008611761,0.276299418282729,0.543895877168411,0,0.0741184670805349,0.154303112636446,0.741375855257508,0.208130749797416,0.175846034770409,0.146458064000697,0.0952190352038846,0.0221332906212248,-0.0817158187705728,1.91752503319815,6.69781009150628,6.69781009150628,0.0594120411466764,0.12529457108248,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2017-09-30,2017,"E. de Valor_2017",0.0544913731465403,0.118241964916358,1.22515048467792,0.901852297329805,18.0174617461746,0.0885726004485093,0.758573291819088,0.079879403194963,0.886123078193605,0.256288573031607,0.990222320927623,0.259520525528334,0.140207125490929,0.224413222367683,0.528105713484197,0,0.0673683841406396,0.127787868941529,0.547067408556052,0.233587062477029,0.0926208492844231,0.13811243437386,0.0609003255974147,0.230629179580359,-0.0919084950066965,1.9079528718704,7.3067621742056,7.3067621742056,0.0506207375073008,0.112638758599124,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2018-09-30,2018,"E. de Valor_2018",0.021969736645947,0.0475016636894793,1.09344180085808,0.838374775698539,11.4291004138532,0.162852953301362,0.734028018063577,0.136531808195874,0.926359954662654,0.300638927847904,1.13864422627396,0.30581891849774,0.196054230949042,0.300109085242325,0.57107059373539,0,0.0333239831697054,0.164126220431763,0.652125233257309,0.251678990570518,-0.182751233882889,0.63594353375655,-0.116262660714464,-0.0413275554030633,0.14277414770556,1.95057964194102,7.32627003560523,7.32627003560523,0.0237150994117803,0.0496461804201259,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2019-09-30,2019,"E. de Valor_2019",-0.0573743188295895,-0.119090159809748,1.0547227936183,0.865923968948396,11.2328401236018,0.16828328640299,0.698772501269364,0.145720531269757,1.10596572850593,0.35201040928471,1.42562279509431,0.367183575241477,0.379132003375413,0.460560153858015,0.690966967208007,0,-0.0928062647221074,0.315330446068989,1.07704770477048,0.292772961376105,-0.203959679808217,-0.172045059995161,-0.0368308719585879,-0.0679368073731142,0.539392238060709,1.10627003340592,6.21935981720105,6.21935981720105,-0.0631376756751578,-0.129730421345826,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2020-09-30,2020,"E. de Valor_2020",0.0030841496928711,0.0066624387386616,1.28094279516094,0.898476605239228,12.2603913969868,0.18929790768173,0.699375797924753,0.17007974147277,0.995693406730041,0.347984986202444,1.39968451083659,0.334997944711324,0.301944011490804,0.395298954358168,0.709483769803906,0.0048787630517101,0.0045840305794346,0.244786641878566,0.867692640380595,0.282112156409666,-0.0258422680861529,0.124212154492461,0.0002635912026121,-0.0369822710985133,-0.224172344249203,0.997954085611909,5.56707755403892,5.56707755403892,0.0031317207756042,0.0071432759395704,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2021-09-30,2021,"E. de Valor_2021",0.0711173279709305,0.161455120799257,1.26111041900253,0.968154071891442,14.8460454923531,0.0994557002525486,0.78111846140849,0.0962884411723197,0.886259488167697,0.424258191116834,1.09464993272488,0.266939218240129,0.256552900545558,0.285597782603753,0.604223206072707,0.0035108679530946,0.0851857369479354,0.231037252169977,0.604709363112584,0.38206329563143,0.31759271712267,-0.376808869343397,0.122111780031202,0.60638971495734,0.119519581284422,0.888285197283388,5.91136606104299,5.91136606104299,0.0663069469493,0.149927328599311,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2022-09-30,2022,"E. de Valor_2022",-0.0297818900657422,-0.0710920556064323,1.51677427299755,0.792380168069804,10.2728682228746,0.0918013056254509,0.782751273932099,0.0727415339805222,1.04012702225434,0.429141622844251,1.01669948808076,0.263217134373717,0.286890675287185,0.294832001740345,0.636910793010283,0.0025893647677353,-0.0373862332045732,0.260553736724054,0.668522138183054,0.389745861568924,0.0649957573077095,-0.0252544428324371,0.122610461700504,0.0772544105987877,0.190933142218516,1.04226441595717,6.59786966206909,6.59786966206909,-0.0286625984719804,-0.0721372904315394,3,3
"Emprendimientos de Valor S.A.",853,"Administradora","Privado","E. de Valor",2023-09-30,2023,"E. de Valor_2023",-0.157566885117746,-0.434669599426797,2.09895630970404,0.814684853645854,5.5484880330602,0.1585387076952,0.797851087102199,0.129159083875867,1.22890318924603,0.516606920853729,1.37529117005991,0.323436612284266,0.546519550067847,0.403988731900238,0.860776002242718,0.000953345887964,-0.218972334631361,0.459875046869929,1.05790210701143,0.434704727235182,-0.120041532754575,0.640194535604389,0.189251524526948,0.0593067883508744,0.676298837931748,1.2321398407829,6.42733225805817,6.42733225805817,-0.168813201731063,-0.523144736665818,3,3
"Exprinter (Uruguay) S.A.",356,"Casa Financiera","Privado","Exprinter",2013-12-31,2013,"Exprinter_2013",0.0093227077923691,0.0543880013230962,4.81223055888049,0.849350839515814,8.61541391941392,0.0417367354775492,0.528508849036459,0.0354491313165059,0.778484150164795,0.0993976383853264,0.0664840555401431,0.0016337211959646,-0.0025403992572255,0.0248608360783463,0.098661028893587,0.0227073428167819,0.0181888335103109,-0.0024343712854194,-0.0255579438152991,0.095249105444945,-0.260931265331625,0.879420215275382,-0.127634236973441,-0.0662582947147502,-2.89313365785507,1.89012299364935,85.8159903990505,85.8159903990505,0.0095502956004011,0.0555085199349935,4,1
"Exprinter (Uruguay) S.A.",356,"Casa Financiera","Privado","Exprinter",2014-12-31,2014,"Exprinter_2014",-0.0135687334847195,-0.082143239437063,5.33029312560755,0.441818035469936,3.41324082104654,0.105686561408285,0.519718623396245,0.046694228936981,0.905962947672618,0.113062750751462,0.0723591035727723,0.0025175552445896,0.0102530660905812,0.0311724493635299,0.117266074516253,0.0249018132316446,-0.0285312358638533,0.0091694644828577,0.0906847394250996,0.101113644269014,-0.115980900331112,1.39859853010294,0.0507233786034546,0.0055533788230328,-4.567906197603,2.17716611621426,81.7614083242524,81.7614083242524,-0.0139106318554757,-0.0880583772075757,4,1
"Exprinter (Uruguay) S.A.",356,"Casa Financiera","Privado","Exprinter",2015-12-31,2015,"Exprinter_2015",-0.0506346211780609,-0.348727857169698,6.78689186172314,1.06948810429834,19.3832091491942,0.103531056147981,0.572474311551794,0.110725232975709,2.22037952908289,0.11531935708226,0.0479981427839897,0.0020817251473162,0.0604292614700286,0.027938490228598,0.129900031335743,0.024611933568224,-0.101493415672457,0.0541730079624122,0.524016635185738,0.103380321014447,-0.098869039458328,-0.119370277427913,-0.0017834186498023,-0.0808834711175493,4.31106285205106,3.82485754219976,70.2336608687513,70.2336608687513,-0.0585724737602088,-0.456097267778331,4,1
"Exprinter (Uruguay) S.A.",356,"Casa Financiera","Privado","Exprinter",2016-12-31,2016,"Exprinter_2016",-0.0432327582463018,-0.261754262518785,3.39911358361889,0.630301212562663,3.81118376845797,0.152915477491502,0.656662508451335,0.0963828108824924,1.43222078443621,0.184325203151419,0.0423102566522131,0.0037466798878161,0.0485923652502402,0.0424680441619394,0.156143116365195,0.0325877615676034,-0.0945131713897211,0.0411618405155582,0.263623012043137,0.156139026697801,-0.369394724548644,-0.0142941870581725,-0.24199654231944,0.0079525974378544,-0.492917816169926,2.76690018294587,48.3049897434734,48.3049897434734,-0.0581804157580489,-0.255942257261828,1,1
"FUCAC",860,"Administradora","Privado","FUCAC",2013-09-30,2013,"FUCAC_2013",0.0384299804580684,0.0783397463080867,0.556701194748826,1.00871542076115,27.4458545103052,0.145769363139187,0.925218394341325,0.147039804473029,0.712966397945352,0.357582844408632,0.0462238435776697,0,0.151187111273386,0.109382475511797,0.0478967844282728,0.0326609044897136,0.03269788860071,0.129148763974855,0.422803033303845,0.305458461273722,NA,NA,NA,NA,NA,1.851776414354,49.0636712421032,49.0636712421032,0.0302977716886853,0.0471645429966561,2,2
"FUCAC",860,"Administradora","Privado","FUCAC",2014-09-30,2014,"FUCAC_2014",0.0625695441924292,0.093449961606427,0.437671383400982,1.11494655185345,25.0687490154601,0.15617516946945,0.923802310026754,0.174126966685092,0.623440640142034,0.360422657174397,0.0457909453269081,0,0.10743252622603,0.121367521367521,0.0457565722066882,0.030689247162565,0.0648878576952822,0.0906542332361483,0.298073731180686,0.304133587609556,0.0636353714191642,0.153617100502886,0.0161080593377025,0.0720824357934941,-0.244187986843049,1.75794197788107,63.6068240744149,63.6068240744149,0.0612465309667372,0.0880523849034601,1,1
"FUCAC",860,"Administradora","Privado","FUCAC",2015-09-30,2015,"FUCAC_2015",0.088494844293257,0.123553599207996,0.357412958495271,1.0778705335861,25.275675093364,0.165644788605528,0.935879008509993,0.178543636679997,0.565969228549269,0.36389552849823,0.0546700297571883,0,0.0888484276231225,0.127871172503654,0.044783798179353,0.0266769232123677,0.0925818322680611,0.0741311894017892,0.244159162905335,0.303618297669751,0.0183411832521016,0.0923458868973283,-0.0033085122180623,0.0281534628710358,-0.157815457811533,1.73349145938926,65.3437984613995,65.3437984613995,0.0880059836704378,0.119460462659376,2,2
"FUCAC",860,"Administradora","Privado","FUCAC",2016-09-30,2016,"FUCAC_2016",0.0719274801968754,0.0954927428816539,0.30370414971864,1.05663839073582,27.659477039578,0.176076130979495,0.942244985077197,0.186048799685163,0.600641823655696,0.34724954832595,0.0813915932916707,0,0.111666800652724,0.133981825849154,0.0438505806297532,0.0201768898028148,0.069234591720978,0.0920048991809908,0.321575078185289,0.286107056865826,0.199986299800164,0.291704994856097,0.174980643295372,0.145094314081305,0.508171101172213,1.76615833132201,72.14415509369,72.14415509369,0.0660351977271422,0.0860903227013332,2,2
"FUCAC",860,"Administradora","Privado","FUCAC",2017-09-30,2017,"FUCAC_2017",0.135753575837366,0.171438533263361,0.22952750748503,1.0486103971155,28.0258176236766,0.183039368918824,0.947558402245154,0.191936985329738,0.503277233304943,0.366880064627054,0.0833141700137936,0,0.103396534556926,0.12346896991895,0.0431613559448588,0.0156738081308872,0.132184010761644,0.084470898123233,0.281826527320399,0.299726569128821,0.160353041046308,0.216521866587747,0.14211510787425,0.225949467008867,0.0744149792550954,1.60112999772081,84.6819118031052,84.6819118031052,0.126631225939203,0.155696575598802,2,2
"FUCAC",860,"Administradora","Privado","FUCAC",2018-09-30,2018,"FUCAC_2018",0.0620923790344594,0.0804342191202265,0.364306322194337,1.05871340499015,26.8427384703523,0.17117274407904,0.92675980588353,0.181222878725428,0.514173353260915,0.364013849595631,0.0852614064512344,0.0007959384474267,0.201681069997253,0.0816326870721997,0.0415197891363067,0.00838735137816,0.0642950278511795,0.167158767817027,0.554047793020219,0.301704600077572,0.0386534081845804,-0.0425902235418332,-0.0008499605845466,0.0305390288600913,1.02595504401195,1.73192532166624,93.5346975795676,93.5346975795676,0.0603174404642785,0.0822914653639957,2,2
"FUCAC",860,"Administradora","Privado","FUCAC",2019-09-30,2019,"FUCAC_2019",0.185146726702156,0.245953754212672,0.296419239734305,1.11633775987979,40.6322196076511,0.209502697957502,0.631506550229866,0.193084358398121,0.404837141468158,0.314940380161738,0.0991190467208508,0,0.07827161273756,0.113715862474687,0.040670092612778,0.0031206742916985,0.217355619684885,0.0647335737413288,0.24852834907154,0.260467564296638,-0.0624033340133085,-0.0505509969157753,-0.0815911151685935,-0.188802704204114,-0.636122502002111,0.404837141468158,99.427048332747,99.427048332747,0.179478726599629,0.232679612873026,6,2
"FUCAC",860,"Administradora","Privado","FUCAC",2020-09-30,2020,"FUCAC_2020",0.143508613248465,0.18845920433443,0.330440110624414,1.14142908242663,40.7149431759698,0.20121626224533,0.57421454613772,0.176587606095228,0.406268260483772,0.226819792495917,0.0982351598316463,0,0.0600881744470808,0.0859734395677368,0.0396758656667551,0.0017386062895239,0.174943283687069,0.0507920849715225,0.26491592195669,0.191729076139962,-0.0055998456824807,-0.129759560911288,-0.0299090951834558,-0.283833859143828,-0.236610977428317,0.406268260483772,102.666841444347,102.666841444347,0.143369173988845,0.190744099701849,1,1
"FUCAC",860,"Administradora","Privado","FUCAC",2021-09-30,2021,"FUCAC_2021",0.176755317230661,0.22809529466177,0.256556183275306,1.17608957883663,60.8896550811235,0.218806425305501,0.493218130811878,0.179097535993144,0.424300213035713,0.262443972694386,0.0864854520299384,0,0.0253631773806352,0.111431132688325,0.0409979266207358,0.0012658198813709,0.207337926414301,0.0215008163364006,0.0966422551840061,0.222478421012251,0.0994667065104426,0.0791349219541024,0.136102630603138,0.272148286208347,-0.535915854360227,0.424300213035713,108.617359610332,108.617359610332,0.167721036763693,0.210750905810764,1,1
"FUCAC",860,"Administradora","Privado","FUCAC",2022-09-30,2022,"FUCAC_2022",0.12030156555105,0.150569330842179,0.247294827079043,1.12972271188664,44.5922550760853,0.232377633589007,0.50195128413347,0.180978630156454,0.490305685118474,0.242711184872935,0.0754384299761285,0,0.0782335009875387,0.0916541259837018,0.0411054533454131,0.0011107851139601,0.136005589347028,0.0657006982987944,0.32233166769177,0.203829486470503,0.17174776179124,0.244269428656188,0.174820946446135,0.0836457195675006,2.61429202278226,0.490305685118474,122.662719207851,122.662719207851,0.112767911174016,0.14065483226786,1,1
"FUCAC",860,"Administradora","Privado","FUCAC",2023-09-30,2023,"FUCAC_2023",0.10570691395362,0.130491330169628,0.223741473706304,1.11355912921763,35.7046217250863,0.253242472937396,0.536454446777766,0.203960452631954,0.521998989926157,0.253725494147736,0.0814546531957154,0,0.0928345342074603,0.0988769701486519,0.0409016738009682,0.0007942150273649,0.115983201523947,0.0758308806788566,0.365885716448366,0.207252913327536,0.194904852215001,0.404595443015859,0.188981132936362,0.249130007117305,0.417914754898708,0.521998989926157,142.24995364949,142.24995364949,0.0978687810609334,0.119766086365346,2,2
"Floder S.A.",7890,"Administradora","Privado","Paigo",2021-09-30,2021,"Paigo_2021",0.0200198486700083,0.0485109113127566,12.652628018098,0.892445025903063,0.520120845177126,0.426549399511823,0.724451437261321,0.380671889896264,2.17780044705141,0.754440902475602,0.979861259890219,0.258087632331321,1.03123776420091,0.509720303484756,0.160570622261951,0.132654531216525,0.0557259845893573,0.5913639151271,1.36689005171517,0.432634588557476,NA,NA,NA,NA,NA,2.17780044705141,14.0393970602571,14.0393970602571,0.0373802540333445,0.510338703539262,3,3
"Floder S.A.",7890,"Administradora","Privado","Paigo",2022-09-30,2022,"Paigo_2022",0.0935127292276144,0.982191836575442,8.44882887607062,0.90354344089713,0.517870559454389,0.496199623145417,0.824225074844069,0.448337914868669,2.33604247073331,0.85730871856922,0.988558970093289,0.257976397851736,1.20853820918139,0.375920578094217,0.221570560834418,0.120047510272678,0.0921676351986034,0.608862005228749,1.4096884622827,0.431912455495892,1.31953377497634,2.07132178144038,2.20071250989768,1.63580158734474,1.71833062350839,2.33604247073331,11.5308124865692,11.5308124865692,0.0693760579143555,0.655523509875896,3,3
"Floder S.A.",7890,"Administradora","Privado","Paigo",2023-09-30,2023,"Paigo_2023",0.0389177418804578,0.332590182809105,6.94320813507937,0.892225752952552,0.670517146930462,0.421349327612245,0.82651160325111,0.375938721084887,1.01791668114938,0.551499400776452,2.10451937540197,0.347095553848429,1.53591931184816,0.31019831027675,0.348148673843515,0.124601906807769,0.0455556537775846,0.888760727165284,2.78498817892776,0.319125493562225,0.282021371668076,-0.0521858814936776,1.01441039235729,-0.175286564870666,0.629308339602131,1.01791400741693,17.5566686538735,17.5566686538735,0.0349124604246375,0.277316939660617,3,3
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2013-12-31,2013,"HSBC_2013",0.0035950414056825,0.0647798192899364,16.8657455095508,1.34446970377485,14.780666363855,0.0079584697451008,0.594057415815752,0.0106999214606968,0.872420672305195,0.0697432705065271,0.016239532522663,0.0042015975228113,0.0018426474122087,0.0207760560604729,0.03902752829091,0.031104881676936,0.0057008931083235,0.0018279827585277,0.0264204330944915,0.0691882207982765,-0.108225842501676,4.06507596147127,0.0285117562514374,0.0026044157027498,0.177208432723018,1.91639650625783,1337.45863691083,1337.45863691083,0.0033960426030428,0.0606728328855568,4,1
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2014-12-31,2014,"HSBC_2014",0.0061140933685414,0.104076138918297,15.3174971061417,2.96707312660564,30.5226675294213,0.0050129416042728,0.576978934342826,0.0148737643192812,0.76481196858664,0.0796301225965413,0.0169372644839185,0.004076342633363,0.0056306240099739,0.0185163385261662,0.034846319426243,0.0384554752665131,0.0100457693572041,0.0056023980206163,0.0707097242396875,0.0792309414420237,0.0691500532306319,-0.328549255897187,-0.0453931903718152,0.2207134709131,2.267028689319,1.84567204092124,1481.60063854712,1481.60063854712,0.0058542155217344,0.0955261448346307,4,1
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2015-12-31,2015,"HSBC_2015",0.0070298151312565,0.119055112846361,16.556278006489,2.28979812660758,19.4084482494179,0.007655873191358,0.564875415171258,0.0175304040911167,0.642843438911416,0.0846465255367731,0.0168630882367038,0.0031476359250717,0.0076154353364844,0.0167124731537811,0.0305773025192371,0.0465674033800528,0.0119076468494405,0.0075571327965642,0.0899674887798681,0.0839984854423908,0.049490067673098,0.607072729452101,-0.0790827892713601,0.115604056821321,0.419438366420804,1.79463699690291,1603.02536709435,1603.02536709435,0.006793941755448,0.119276330218539,4,1
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2016-12-31,2016,"HSBC_2016",-0.0055462465758927,-0.0930812399533639,14.9898913149486,1.19020590583649,7.88091923043669,0.0218713562396667,0.629910633157912,0.026031417365105,0.906993044577757,0.108000911076185,0.0207533784733725,0.0043247890551785,0.0079156067475214,0.0198091615800507,0.0402005218121764,0.0612547695215907,-0.0093170114369535,0.0077424814086533,0.0732920367860383,0.105638780803104,-0.0147797042497405,1.85549030999013,0.295286592536724,0.257047337466336,0.0240539215760615,2.0863252509033,1566.27911782841,1566.27911782841,-0.0058939518173972,-0.0942436489757262,4,1
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2017-12-31,2017,"HSBC_2017",-0.0062302393270049,-0.102946955491494,16.1025345570301,1.20100700779432,7.1732608945266,0.0288182537319483,0.621166329271836,0.0346109246844647,1.06655074391012,0.106673645864794,0.0206180821937934,0.0050733607792684,0.0040197472383487,0.0225499238274675,0.0525701811528134,0.0595874738366156,-0.01003787086045,0.0039039051424957,0.037682664783424,0.103599497671751,-0.025436663022585,0.293294604360071,0.274435476463766,-0.037413451001297,-0.505091851153727,2.11756599150081,1463.99180689299,1463.99180689299,-0.0062726006938336,-0.107277370128742,4,1
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2018-12-31,2018,"HSBC_2018",0.0011287366703703,0.0177497876572835,10.2089559116312,1.48462938415355,11.2023650410326,0.0240011112707602,0.612191097698205,0.0339209369004387,0.939534864825612,0.0957862938443205,0.0225644703465767,0.0061039046261996,0.0097556484797469,0.0317018483662667,0.043604389122917,0.0387009223294006,0.0019480200275393,0.0095327506036598,0.101848062893034,0.0935977605550696,-0.165230531030252,-0.342210243494924,-0.307599632440307,-0.25042897897809,1.0259277556564,0.939534357013946,1309.08881327702,1309.08881327702,0.00126935070245,0.0181366677113124,4,1
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2019-12-31,2019,"HSBC_2019",0.0072857954008398,0.116142053945733,13.3476578895952,1.60310701236853,12.0284901951554,0.0230659108440534,0.528018010066837,0.0349732318379029,0.856490921060751,0.106495804942603,0.0247686147477886,0.006635564401367,0.0120080829706075,0.0267490721276877,0.0463313771324686,0.0466186447765186,0.0124212953557528,0.0117461157572199,0.112756394273741,0.104172502436568,-0.0677862700698124,-0.110838903976097,-0.0094862751612041,0.0364410978131624,0.147448049053897,0.856490921060751,1205.51811608928,1205.51811608928,0.0070436371155652,0.125874115137152,4,1
"HSBC Bank (Uruguay) S.A.",157,"Banco","Privado","HSBC",2020-12-31,2020,"HSBC_2020",0.0098820819002473,0.180570285607201,14.0711833305704,1.8500214149876,17.7426652418424,0.0194350920944927,0.52554808885929,0.0344091075906084,0.78777654768702,0.0957226776286249,0.0251146871739853,0.0057315479558555,0.0111539141364249,0.025524203014653,0.0387026735235499,0.04259852179909,0.0170768768767554,0.0109464591188387,0.116523214903147,0.0939423026384686,0.0576308927448991,-0.101264777986429,-0.116513566318302,-0.0493591644209961,-0.0176013777901011,0.787776160324641,1292.34346153011,1292.34346153011,0.0095468492586672,0.178179865028734,4,1
